title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Single-arm kettlebell front squat,Kettlebell Front Squat,0.8513,"The single-arm kettlebell front squat is a popular kettlebell movement performed while holding a single kettlebell in the front-racked position. It targets the muscles of the lower body dynamically, and the muscles of the upper back and core isometrically. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",Strength,Quadriceps,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Kettlebell-front-squat.gif,971c6575-2376-4f15-b1f1-aaab3882db9b,e9303176-95ee-4fca-adab-04b2b62edf19
HM Turkish Get-Up,Turkish Get-up,0.9781,No description available,Strength,Quadriceps,full-body,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Turkish-Get-Up-Squat-style.gif,4c97be87-ec43-44ed-9845-7d4715f1b00c,dc6978e1-ceb0-4d26-bc91-f2957191fcf6
Holman Kettlebell Swing,Kettlebell Swings,0.9002,No description available,Strength,Quadriceps,abs,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Swings.gif,33348cec-5ed8-4269-8c14-38e58549ad1e,92a85615-7016-4563-a678-d82fe57fef82
FYR2 Kettlebell Goblet Squat,Kettlebell Goblet Squat,0.9231,No description available,Strength,Quadriceps,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-goblet-squat.gif,eabd3f44-2001-4383-883f-f2f9aa39788b,b0ce5411-3c50-4f70-a2ac-542dd3de0325
Dumbbell Goblet Squat,Dumbbell Goblet Squat,1.0,"The goblet squat is a common exercise used in the early stages of learning to squat, or as a movement in general training programs for building size to the quads, glutes, and hamstrings.",Strength,Quadriceps,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/01/Dumbbell-Goblet-Squat.gif,44cc2bc3-8653-4097-ac1f-6c028ac8f9cf,36b4bb0d-7eac-4752-bec2-985b0de7f4c0
Dumbbell squat,Dumbbell Squat,1.0,"The dumbbell squat is a classic lower-body exercise that targets the quadriceps, hamstrings, and glutes. While this variation is usually performed with relatively light weights for high reps, it can also be used as a substitute for squats or the trap-bar deadlift in any workout.",Strength,Quadriceps,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/Dumbbell-Squat.gif,0b4d5947-40a7-4782-b19c-f582a1f97aaf,6f176003-f074-4bea-9988-a97aef774df9
Dumbbell Lunges,Dumbbell Lunge,1.0,"The dumbbell split squat is a popular lower-body exercise to build strength and muscle one leg at a time. It can be used to teach proper lunge form, but is also valuable on its own when trained in traditional strength-focused rep ranges, such as 5-8 reps per set, or for higher reps to build muscle or for conditioning.",Strength,Quadriceps,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Lunge.gif,182613ee-1d4f-41dc-9814-5db9d3729a20,421eb56b-e57b-4c95-99e7-62d6b9004045
Dumbbell reverse lunge,Dumbbell Reverse Lunge,1.0,"The dumbbell reverse lunge is a popular lower-body movement that targets the muscles of the quads, glutes, hamstrings, and hips. It also works the core and upper-back muscles to maintain posture while the lower body moves. Lunge variations are often performed for moderate to high reps, such as 8-12 reps per leg or more, as part of the lower-body portion of a workout. If this movement hurts your knees, try performing split squats instead.",Strength,Quadriceps,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbell-reverse-lunge.gif,993e7436-5c6c-4a93-8a6d-71ae41f35bf2,2adb5c80-c1d0-448c-ae2a-bfe804bb8608
Dumbbell sumo squat,Dumbbell Sumo Squat,1.0,"The dumbbell sumo squat is a popular lower-body movement using a single dumbbell held in front of the legs. It is performed with a wider than shoulder-width stance, which increases the demand on the glutes, hamstrings, and adductors while still benefiting the quads, core, and upper body. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of the lower-body portion of a workout.",Strength,Quadriceps,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/dumbbell-sumo-squat.gif,c61a4601-9dde-463f-a439-afb813ac3005,f4a5c025-eb76-427b-9c0b-4573ff37d666
Dumbbell step-up,Dumbbell Step-Up,1.0,"The dumbbell step-up is a great exercise for building lower-body strength and power. It targets all the same muscles as bodyweight step-ups, such as the quads, glutes, and hamstrings, but allows for greater muscular overload.",Strength,Quadriceps,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/12/Dumbeel-Step-Up.gif,69eba418-d9ad-4335-a095-78c55389921a,6cfcd77c-2ee3-4855-9e65-71d97e8ccff2
Dumbbell Walking Lunge,Dumbbell Walking Lunge,1.0,"The dumbbell walking lunge tests your ability to maintain balance while challenging the quads, glutes, and hamstrings as well as core muscles.",Strength,Quadriceps,full-body,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-lunges.gif,043fa201-f70f-4cb1-acc5-5d4c3d5551b6,1a871b9a-8d40-4cba-a5ba-39e07352478b
Dumbbell Squat To A Bench,Dumbbell Bench Squat,0.9271,No description available,Strength,Quadriceps,leg,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/10/dumbbell-bench-squat.gif,65961b21-b755-4562-b760-be4142953192,2d9a1e35-1970-481d-91f9-bc01d9834ce2
Dumbbell Pistol Squat,Dumbbell Pistol Squat,1.0,No description available,Strength,Quadriceps,leg,Dumbbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbell-Pistol-Squat.gif,34e86536-b84a-42c2-8539-f6135de3942f,5db1101d-1692-4092-b17c-16493abf011a
Dumbbell jump squat,Dumbbell Jump Squat,1.0,"The dumbbell jump squat is a popular movement combining an explosive lower-body movement with extra upper-body loading in the form of dumbbells held in the hands. Done with heavier weights, it can be trained for low reps with a power focus. With light weights, it is often done for higher reps for fat-loss and conditioning.",Plyometrics,Quadriceps,full-body,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Jump-Squat.gif,e7067389-c0f5-41b0-be5b-711161cffa3c,6a208657-aff2-46b4-b50f-2653b8a9eecf
Dumbbell deadlift,Dumbbell Deadlift,1.0,"The dumbbell deadlift is a movement that targets the hamstrings, glutes, and back muscles. While it can be performed all the way from the ground, in the style of a barbell deadlift, it is more often performed from the top down as a Romanian deadlift. The dumbbell deadlift can be performed in low rep ranges to build posterior strength, or for moderate to high reps to build muscle and endurance.",Strength,Quadriceps,full-body,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-deadlifts.gif,2c911ba4-3e46-4e8b-9798-ce11c62140d1,3838a63f-cadd-4164-a931-bd29d935e54c
Tire flip,Tire Flip,1.0,"The tire flip is an exercise that works the entire body, starting from a deadlift position and ending with a giant tire being flipped over. Each flip moves the tire farther in one direction until a set has been completed. It can be performed for time or reps as part of a functional fitness or athleticism-focused workout.",Strongman,Quadriceps,full-body,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/StrongMan-Tire-Flip.gif,2a5347a3-3aaa-49a5-a25a-7ae18e738247,adf5488e-7e17-4848-b910-365babb65310
Dumbbell walking lunge-,Dumbbell Walking Lunge,1.0,"The dumbbell walking lunge is a popular lower-body movement that targets the muscles of the quads, glutes, hamstrings, and hips. It also works the core and upper-back muscles to maintain posture while the lower body moves. The dumbbell walking lunge is often performed for moderate to high reps, such as 8-12 reps per leg or more, as part of the lower-body portion of a workout. If this movement hurts your knees, try performing reverse lunges or split squats instead.",Strength,Quadriceps,leg,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-lunges.gif,45b6442e-2697-4098-acbc-f59a1a1d667d,712cb83b-2f62-4ed8-8315-46ed7ae7b7ce
Single-Leg Box Jump,Single Leg Box Jump,1.0,No description available,Plyometrics,Quadriceps,leg,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/02/Single-Leg-Box-Jump.gif,0cf69906-eb85-4951-bf33-6d85fa15152e,d9df3326-94b4-47fc-b6fb-ac952d33c583
Trap Bar Jump,Trap Bar Jump Squat,0.8973,No description available,Plyometrics,Quadriceps,full-body,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/02/trap-bar-jump-squat.gif,b2b9f384-b826-43b8-8bd5-882d9a655719,fcd9ba59-f73c-4d2b-ae37-2eecb83e2898
Landmine squat,Landmine Squat,1.0,"The landmine squat is a lower-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The landmine squat is similar in many ways to a goblet squat, but with slight differences due to the angle of the barbell. It can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",Strength,Quadriceps,leg,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Landmine-Squat.gif,dd861fbb-b511-4442-8b18-946a9e211cea,71050a03-a0a2-40fd-8c40-3b7c62001aeb
Dumbbell Bulgarian split squat,Dumbbell Bulgarian Split Squat,1.0,"The dumbbell Bulgarian split squat is a single-leg exercise targeting the quads, glutes, and hamstrings. Overloading the movement with dumbbells usually presents less of a balance challenge than putting a barbell on the back. Dumbbell split squats are usually performed for moderate to high reps, such as 8-12 reps per leg, but they are also effective done with heavier weights in lower rep ranges.",Strength,Quadriceps,leg,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Dumbbell-Bulgarian-Split-Squat.gif,5783974b-e72a-4152-8852-65448c2a36a5,8a4f2591-2cbc-4510-be5a-8f5501b00b2c
Cable Hip Adduction,Cable Hip Adduction,1.0,No description available,Strength,Quadriceps,leg,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Cable-Hips-Adduction.gif,b9d79dda-c7f3-4e05-8540-b22041692d93,788a0755-ebc2-4d62-92ef-ab77b4ca9208
Cable Deadlifts,Deadlift,0.8521,No description available,Strength,Quadriceps,erector-spinae,Cable,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Deadlift.gif,29f08803-62a8-43a9-9d0a-accfba58db8a,8142fb25-50c6-4d1a-a82e-2b3c8a30d1ab
Single-Leg Press,Single Leg Press,1.0,"The single-leg leg press is an exercise targeting the quadriceps one leg at a time. Many lifters prefer the leg press to squatting for several reasons, including the perception that it’s safer for the spine.",Strength,Quadriceps,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Single-Leg-Press.gif,4a16d8a4-2811-4a37-bd77-b7d0e425d205,478c7653-bff3-4686-afc0-2a146260abec
Stair climber,Stair Climber Machine,0.8712,"The stair climber is a popular cardio machine found in most commercial gyms. Along with burning a ton of calories, the stair climber also helps build strength in the lower body, especially the glutes. It can work well at higher speeds for interval-style conditioning training, but also works well at slower paces for steady-state cardio.",Cardio,Quadriceps,cardio,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Walking-on-Stepmill.gif,67a58a0a-aadd-4f8b-9200-bf54c66f18eb,cea6d945-0f7b-4954-a316-8b604cc9b08c
Leg Extensions,Single Leg Extension,0.8415,The leg extension is an isolation exercise for the quads.,Strength,Quadriceps,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Single-Leg-Extension.gif,3b7a1dd2-1df9-4b0d-835e-220b8de9a9b3,f6109d7a-3905-4c13-9709-2ce77450053d
Stationary bike,Stationary Bike Run,0.9344,"The stationary bike is a popular cardio machine found in most commercial gyms. Along with burning a ton of calories, the stationary bike also helps develop the lower body. Stationary bikes come in multiple variations, ranging from ones that resemble riding a bike, to recumbent bikes, to fan bikes that work both the arms and the legs. No matter the variation, a stationary bike can work well at higher speeds for interval-style conditioning training, but also works well at slower paces for steady-state cardio.",Cardio,Quadriceps,cardio,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Stationary-Bike-Run.gif,c299e3a8-599d-41d1-a2b4-431ff4e14d6c,d810d565-4ddf-42d6-a3f8-976c46485294
Recumbent Bike,Recumbent Exercise Bike,1.0,No description available,Cardio,Quadriceps,cardio,Machine,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/06/Recumbent-Exercise-Bike.gif,81eba73a-f5bb-4bd6-9720-bf626cc8bc1f,c4722827-17c5-4177-bf8c-03458927dadd
Smith machine leg press,Smith Machine Leg Press,1.0,"The Smith machine leg press is a machine-based movement that targets the quads, glutes, and hamstrings. It can serve as a substitute for the leg press or be programmed similarly to the leg press. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of lower-body training. If your Smith machine has safety bars, set them at a height that allows you a full range of motion while giving adequate protection from the weight potentially falling.",Strength,Quadriceps,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Smith-Machine-Leg-Press.gif,97b49ae7-be03-4b1c-aa14-5f3ba660cf17,d947db92-4e0c-46f8-90b6-dc15a432ae79
Leg press-,Leg Press,1.0,"The leg press is a machine exercise targeting the leg muscles, including the quads, glutes, and hamstrings. It's a favorite among lifters who prefer the seated position to standing with a load on the spine. The leg press is often used as an accessory for squats or deadlifts, but can also be the main lower-body movement in a workout. It is often performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Quadriceps,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2015/11/Leg-Press.gif,a7c9de62-7c1c-4923-9f00-bed6cccba188,88651191-3114-48c6-89f9-2f2358fc3950
Smith machine lunge squat,Smith Machine Lunge,0.9195,"The Smith machine lunge squat is an exercise targeting the quads, glutes, and hamstrings. Using added weight allows you to overload the exercise beyond body weight and perform the movement in strength ranges. The Smith machine mimics a barbell but provides more stability.",Strength,Quadriceps,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Smith-Machine-Lunge.gif,ae1aa357-47c6-4648-a4b7-6e39acea08a7,74ee6d47-e6d8-43d5-8a0e-83129b9ccf45
