title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
Reverse Burpee,Burpees,0.7512,No description available,Plyometrics,Quadriceps,leg,Body Only,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,c633bd2c-6e45-431b-913c-e61a8566bd7b,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
Burpee box jump,Burpees,0.7293,"The burpee box jump is an explosive bodyweight exercise that combines a burpee with a leap onto a box or step. First, you perform a traditional burpee, and then instead of jumping into the air, you jump onto a box. This makes you focus on power generation in the jump, making each rep more challenging. Burpee box jumps are often performed for high reps as part of metabolic conditioning circuits or workouts.",Plyometrics,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,468beb75-6414-4f64-bc80-e230277e263d,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
Speed skater,Skater,0.7339,"The speed skater is an explosive version of the lateral lunge that involves jumping from side to side and landing on a single leg, then touching the ground. It challenges the lower-body muscles, including the quads, hips, and glutes, and the cardiovascular system, while training lateral movement.",Plyometrics,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Skater.gif,0f412e74-80fb-4028-91db-1f637310d85f,895f2f42-55ee-404f-8c30-8cb36110c190
Jumping knee up-down,Jumping Pull-up,0.6847,"The jumping knee up-down is an explosive bodyweight movement that consists of a knee up-down followed by a jump squat. It targets the muscles of the lower body, including the quads, glutes, and hamstrings, but is also a challenging power and conditioning exercise.",Plyometrics,Quadriceps,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,347b4c3b-0021-4d80-a66a-3e5b53a69b03,c0c4ea00-7069-410c-a0fa-753e0d37c08b
Squat Isometric Hold,Isometric Pull-Up,0.7879,"The hack squat is a machine-based exercise that targets the muscles of the legs, particularly the quadriceps. It is often used as an accessory for squats, but can also be the main lower-body movement in a workout. It is often performed for moderate to high reps, such as 8-12 reps per set or more.",Plyometrics,Quadriceps,back,Body Only,Expert,,https://fitnessprogramer.com/wp-content/uploads/2022/08/Isometric-Pull-Up.gif,f33160c3-0b55-4a50-8e2c-28aa92b3a88d,a9ad607b-3b57-4be2-a936-8eadcf220576
Single-leg burpee,Burpees,0.7502,"The single-leg burpee is an advanced variation of the burpee exercise that involves performing all parts of the sequence with one leg at a time. It is usually performed alternating legs with each rep, but could be performed one side at a time. Performing one leg at a time increases the challenge to all parts of the body, especially the working leg, core, and shoulders.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,0e4d8b7a-edec-4b2a-b6cb-a8cae4b24503,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
Bodyweight Squat - Gethin Variation,Bodyweight Box Squat,0.7829,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/07/Bodyweight-Box-Squat.gif,6762a9e1-5d2f-47e3-9d7d-4dade4a27b01,69b0e3dc-6a8c-48f8-b21b-35344273d03b
Bodyweight Walking Lunge - Gethin Variation,Bodyweight Lunge,0.7321,"The walking lunge is a lower-body exercise that targets the glutes, quads, and hamstrings while challenging stability and balance. It can be performed for reps, time, or distance in the lower-body portion of any workout.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/07/bodyweight-lunges.gif,7ba315ee-933b-4c5a-81c5-087de6939726,3984a819-d857-41aa-8937-6b4b06f77b83
HM Sumo Squat,Barbell Sumo Squat,0.7801,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-sumo-squat.gif,8be90c2a-23b0-4760-9b5f-f90e2f5b9931,a028a56f-060b-4d8a-9403-d85ca3dc5614
HM Tuck-Up Burpee,Burpees,0.7085,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,0498d518-21cf-4d14-a206-702baf40a402,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
HM Boxer Shuffle,Boxer Shuffle Cardio,0.7845,No description available,Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Boxer-Shuffle-Cardio.gif,3f58cfe7-295e-4b6b-93a8-48e6e0afb16e,12817b43-118f-4d90-b6cd-a19fea9de762
HM Bulgarian Split Squat On Chair,Bodyweight Bulgarian Split Squat,0.7125,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Bulgarian-Split-Squat.gif,e5842a64-842a-4b34-8fec-b19c5211587a,0df6d6a0-c75f-49b5-bba1-125ee1e8304c
HM Speed Skater,Skater,0.7161,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Skater.gif,86d3c1ac-ed86-42c2-8861-93f504d77252,895f2f42-55ee-404f-8c30-8cb36110c190
HM Squat Jump,Dumbbell Jump Squat,0.7297,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Jump-Squat.gif,f43c9bc7-eaba-4462-9871-8b34fb98ebc7,dae716b9-bb97-45a8-bf34-e53b51de4a5d
HM High Knees,High Knee Squat,0.7868,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/11/High-Knee-Squat.gif,7c51f803-ca2d-4a06-ad7a-abc61ca73195,e8184c36-3b8b-49dc-b23b-ad26c51d3830
HM Jumping Jack,Jumping Pull-up,0.6868,No description available,Strength,Quadriceps,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,9019d381-0903-477c-9452-d3be660ba308,c0c4ea00-7069-410c-a0fa-753e0d37c08b
HM Jumping Knee-Up,Jumping Pull-up,0.7442,No description available,Strength,Quadriceps,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,29228d17-fa0b-4505-8bf4-94ae6222b60f,c0c4ea00-7069-410c-a0fa-753e0d37c08b
HM Jumping Rope,Jumping Pull-up,0.681,No description available,Strength,Quadriceps,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,9445deb9-af8c-4b9f-820d-3006ba441671,c0c4ea00-7069-410c-a0fa-753e0d37c08b
AM Jump Squat,Dumbbell Jump Squat,0.6927,"The jump squat is an explosive bodyweight exercise targeting the quads, hamstrings, and glutes. It is also a serious cardiovascular challenge when done for reps. It can be performed as a power exercise to build jumping power, or in any fat-loss or athleticism-focused workout.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/04/Dumbbell-Jump-Squat.gif,f308435f-8935-407a-8907-8257f6a78eba,dae716b9-bb97-45a8-bf34-e53b51de4a5d
Holman Squat Pull-Through Jump,Dumbbell Pull Through,0.6966,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Dumbbell-Pull-Through.gif,7f088dd2-3494-4d81-ac9f-96909760ac60,6f11ebfc-6925-40ba-9a49-9018351b7d48
Holman Burpee to Jump,Burpees,0.7205,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,2ce5f8d1-843a-4aec-b960-f540cea5259c,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
Holman Stair Sprint,Sprint,0.6967,No description available,Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/sprint.gif,e3c45321-0cab-4170-9cdc-ec75e296b5c4,5c9f8dad-5000-428b-99cd-87de9bbef577
Holman Burpee to Flying Jack,Jack Burpees,0.7167,No description available,Strength,Quadriceps,cardio,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Jack-Burpees.gif,11c7fc4c-7095-440c-9a2b-36923dbf7563,8bbe13f9-15e6-4270-a6f9-f0b414b37e07
Standing quad stretch,Standing Quadriceps Stretch,0.695,"The standing quad stretch is a simple exercise designed to stretch the quadriceps, the big muscles that cover most of the thighs. This is a static stretch, meaning it’s usually performed by holding the stretched position for a certain length of time.",Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Standing-Quadriceps-Stretch.gif,7b2cb1b5-f05d-4540-b982-5230e6f8bedc,0cecbd5b-c9c7-4561-af33-bda0e7c89ec9
MetaBurn Side-To-Side Lunge,Side Lunge,0.7248,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Side-Lunge-Stretch.gif,fbfb9f0f-2295-4abf-a89b-50dae571381b,3eb59696-2e13-40df-9181-556addf0e6b7
FYR2 Reverse Burpee to Regular Burpee,Burpees,0.6997,No description available,Strength,Quadriceps,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/burpees.gif,d041b3e8-859d-45c3-999b-bd8dd39b128b,c4d195ea-2a3c-4736-bb0a-9fda9cb275a6
Wall ball toss,Wall Ball,0.7231,"The wall ball toss is an explosive full-body exercise utilizing a medicine ball. It involves squatting down, then explosively pressing a weighted ball into the air and catching it on a bounce off of a vertical surface. It is common in CrossFit workouts and can be performed for time or reps.",Plyometrics,Quadriceps,full-body,Exercise Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/01/wall-ball.gif,bb6d5dd9-a14b-464d-b5c6-cefb030aa7ca,c4798cba-e21b-4ad8-abfc-c7e63fdfd0a6
Exercise ball Bulgarian split squat,Bodyweight Bulgarian Split Squat,0.7892,"The exercise ball Bulgarian split squat is an exercise that builds the quads, hamstrings, and glutes one leg at a time. The exercise ball is used to support the trailing shin and foot. Due to the balance challenge, this version of the split squat is usually performed for moderate to high reps with body weight only or light weights in the hands. If balance is a problem, you can stick the ball in the corner of a room while performing the exercise.",Strength,Quadriceps,leg,Exercise Ball,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Bodyweight-Bulgarian-Split-Squat.gif,fcbdbc31-9a1c-4550-99a9-052a847ecbbe,0df6d6a0-c75f-49b5-bba1-125ee1e8304c
Internal Rotation with Band,Shoulder Internal Rotation,0.7855,No description available,Strength,Shoulders,shoulders,Bands,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/06/shoulder-internal-rotation-stretch.gif,5db213c2-88c2-46d9-939a-c7d7ea391dde,766fbf62-14d5-4ae3-b064-e7c0d4477deb
HM Lateral Raise,Lever Lateral Raise,0.7893,No description available,Strength,Shoulders,shoulders,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Lateral-Raise.gif,4116e068-dfd9-4bbc-8925-4b5a62706ca1,bb7532e7-4072-4b58-a913-c80c64fc5069
Band upright row,Cable Upright Row,0.785,"The band upright row is a popular movement for building stronger and bigger traps and shoulders and similar to the dumbbell upright row. Many lifters combine this move with either their back or shoulder workout, since it involves both body parts. Using the band provides dynamic resistance and is easier on the shoulder than using a barbell. It is generally performed for moderate to high reps, such as 8-12 reps per set or more.",Strength,Shoulders,trapezius,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Cable-Upright-Row.gif,511a8537-f220-4470-bf07-7b9fe25aa729,edf77333-39dc-4a94-8e6a-8ceb0b88eb06
Clean and jerk,Kettlebell Clean and Jerk,0.8132,"The clean and jerk is a full-body lift that is one of two contested lifts in Olympic weightlifting competitions. It is comprised of two movements: the clean, where the bar is pulled from the floor and caught in the front rack position in three pulls or phases, followed by the jerk overhead. The clean and jerk hits every muscle from head to toe and can be the centerpiece of a lifting program. It is also popular in CrossFit and athletic training programs. It is usually performed in low rep ranges, focusing on power and movement quality.",Olympic Weightlifting,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif,7226fcce-0467-484a-9f3f-f53c1bffb2f0,333eb782-0876-47b1-bfc3-4bdee70ba0f4
Military press,Kettlebell One-Arm Military Press,0.7872,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-One-Arm-Military-Press.gif,5a2aa673-fbf6-4acd-a8c0-4816ceca1c34,686798cd-d841-4eb5-a30d-3f87a8642204
Barbell Shoulder Press,Lying Shoulder Press,0.6926,"The seated barbell shoulder pressis a classic exercise for building muscle and strengthening the shoulders, particularly but not exclusively the front heads. The triceps also play a significant roles in pressing the barbell overhead.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lying-Shoulder-Press.gif,ae1b9cd1-f1a2-45dd-8cc0-14a7eb5c57dc,fd54ec17-57dc-4621-8462-60cb4b2289b5
Barbell rear delt bent-over row,Barbell Rear Delt Raise,0.7161,"The barbell rear delt bent-over row is a movement used to target the shoulders as well as the upper-back muscles. It is performed with lighter weights than a traditional barbell bent-over row, and is usually performed for higher reps, such as 8-15 reps per set, as part of a back or upper-body workout.",Strength,Shoulders,trapezius,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Rear-Delt-Raise.gif,636c08f6-ee35-47dc-813a-421ecffb2903,0b16970a-06c6-4d19-a465-1fbcd43afe95
Lying rear delt fly,Cable Rear Delt Fly,0.759,"The lying rear delt fly is an upper-body exercise that targets the rear deltoid of the shoulder. By performing the movement lying face down on a bench, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/cable-rear-delt-fly.gif,d4b3c066-b122-49a3-9a0f-f2bdcbc3b7ea,5744718f-2277-4072-a9e8-d079d3c8bd73
Standing Barbell Press Behind Neck,Seated Behind Neck Press,0.6973,"The standing behind-the-head press is a classic shoulder exercise that was used widely during bodybuilding's professed Golden Era. In addition to the deltoids, it also works the trapezius and triceps muscles. It may not be a good choice for some people's shoulders, depending on their injury history. It can be trained in strength-focused rep ranges, but is more commonly trained in moderate to high reps, such as 8-15 reps per set.",Strength,Shoulders,shoulders,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Behind-the-Neck-Press.gif,9efddecf-d0e1-401f-9c49-b02c9169042b,2d4afa82-63a7-47aa-9fa9-c4348949a933
